Tipo de Contrato,Estamento,Apellido Paterno,Apellido Materno,Nombres,Grado,Calificación Profesional o Formación,Cargo o Función,Región,A Asignaciones Especiales $ (Cifra incluida en B),Unidad Monetaria,B Remuneración Bruta Mensualizada $ (Contempla cifras de A+C+D),C Horas Extras Diurnas $ (Cifra incluida en B),D Horas Extras Nocturnas $ (Cifra incluida en B),Fecha Inicio,Fecha Termino,Observaciones
PLANTA,Académico,***,***,***,04,Profesor De Filosofia,Prof.Titular,RM,1117883,Pesos,3378702,0,0,01-03-2001,Indefinida,1212
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE TECNICO DE LABORATORIO,RM,354903,Pesos,1361317,0,43776,03-04-2006,Indefinida,1501
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,273796,Pesos,964409,0,0,01-10-1988,Indefinida,1203
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,154773,Pesos,1354251,0,108200,01-04-1997,Indefinida,1501
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,730338,Pesos,1423523,0,0,01-05-1993,Indefinida,1205
PLANTA,Administrativo,***,***,***,17,Sin Información,SECRETARIA DE OFICINA,RM,532587,Pesos,1207588,0,0,01-06-2000,Indefinida,1209
PLANTA,Administrativo,***,***,***,25,Sin Información,CAJERO ADMISIONISTA,RM,371579,Pesos,1329470,13530,0,01-04-2018,Indefinida,1501
PLANTA,Profesional,***,***,***,12,Bibliotecaria,PROFESIONAL,RM,1161885,Pesos,2371007,0,0,02-11-2000,Indefinida,1103
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,755991,Pesos,1581237,0,0,01-01-2022,Indefinida,1209
PLANTA,Académico,***,***,***,07,Magíster,Prof. Asociado,RM,1817487,Pesos,3640293,0,0,01-04-2001,Indefinida,1213
PLANTA,Administrativo,***,***,***,17,Sin Información,Secretario Docente,RM,637522,Pesos,1569654,0,0,01-10-2014,Indefinida,1213
PLANTA,Directivo,***,***,***,04,Ingeniero en Gestión y Control de Calidad,COORDINADOR DE FINANZAS Y ADMINISTRACION,RM,2411044,Pesos,4389108,0,0,01-11-2021,Indefinida,1205
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,4207591,Pesos,7376003,0,0,01-06-2017,Indefinida,1206
PLANTA,Auxiliar,***,***,***,20,Sin Información,AUXILIAR,RM,475067,Pesos,1061754,0,0,01-09-1989,Indefinida,1202
PLANTA,Profesional,***,***,***,12,Profesor De Educacion Musical,Profesor L.E.M.S.(Media),RM,334776,Pesos,2093463,0,0,01-03-2015,Indefinida,1402
PLANTA,Profesional,***,***,***,17,Bibliotecaria,BIBLIOTECARIA,RM,1378014,Pesos,2235229,0,0,01-10-2014,Indefinida,1213
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,1116865,Pesos,2656012,0,198360,01-04-2018,Indefinida,1501
PLANTA,Auxiliar,***,***,***,20,Sin Información,Auxiliar General,RM,249144,Pesos,1326165,0,0,01-08-2002,Indefinida,1213
PLANTA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof.Titular,RM,1642579,Pesos,7926876,0,0,01-10-1993,Indefinida,1501
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,2296509,Pesos,4238353,0,0,02-07-2022,Indefinida,1216
PLANTA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof. Adjunto,RM,268935,Pesos,661839,0,0,01-01-1988,Indefinida,1501
PLANTA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof. Adjunto,RM,269267,Pesos,661837,0,0,01-03-1990,Indefinida,1501
PLANTA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof. Adjunto,RM,1244917,Pesos,3062532,0,0,01-12-2003,Indefinida,1501
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,801021,Pesos,1637025,0,0,01-01-2017,Indefinida,1209
PLANTA,Directivo,***,***,***,04,Prof.De Educ.Gral.Bas.En Matematica,Jefe Ciclo educación Básica 1,RM,443785,Pesos,2984563,0,0,01-03-2017,Indefinida,1402
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE DE DIETETICA PERIFERICO,RM,259513,Pesos,1335033,0,121600,11-06-1991,Indefinida,1501
PLANTA,Académico,***,***,***,06,Doctor,Prof. Asociado,RM,953236,Pesos,2547931,0,0,01-09-2022,Indefinida,1212
PLANTA,Profesional,***,***,***,18,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,1297013,Pesos,6076774,0,0,01-12-1999,Indefinida,1501
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE ENFERMERIA,RM,407260,Pesos,1981549,0,0,01-04-2018,Indefinida,1501
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,1443473,Pesos,3469784,0,0,01-07-2006,Indefinida,1213
PLANTA,Administrativo,***,***,***,13,Sin Información,SECRETARIA DOCENTE,RM,330131,Pesos,1177161,0,0,01-07-1997,Indefinida,1203
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,1412457,Pesos,2376619,55110,0,01-08-2015,Indefinida,1501
PLANTA,Profesional,***,***,***,12,Profesor De Biologia Y Cs Naturales,Profesor L.E.M.S.(Media),RM,219004,Pesos,1873495,0,0,01-03-2015,Indefinida,1402
PLANTA,Administrativo,***,***,***,12,Sin Información,Administrativo de Unidad,RM,701078,Pesos,1597756,0,0,01-05-2004,Indefinida,1213
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,2051687,Pesos,4082824,0,0,01-11-2017,Indefinida,1208
PLANTA,Directivo,***,***,***,04,Enfermera,DIRECTIVO,RM,2724436,Pesos,4702500,0,0,17-04-2023,Indefinida,1108
PLANTA,Directivo,***,***,***,04,Profesor de Educación Media en Castellano,JEFE UNIDAD,RM,718573,Pesos,2696637,0,0,01-10-2020,Indefinida,1205
PLANTA,Administrativo,***,***,***,17,Sin Información,Secretario de Dirección,RM,852722,Pesos,1784854,0,0,01-10-2011,Indefinida,1213
PLANTA,Académico,***,***,***,06,Ingeniero Civil,Prof. Asistente,RM,425,Pesos,65790,0,0,15-09-1989,Indefinida,1206
PLANTA,Administrativo,***,***,***,13,Sin Información,SECRETARIA DE DEPARTAMENTO O DIRECCION,RM,1015061,Pesos,1862091,0,0,01-04-2012,Indefinida,1208
PLANTA,Administrativo,***,***,***,12,Sin Información,ADMINISTRATIVO,RM,1585053,Pesos,2499151,0,0,30-12-1992,Indefinida,1208
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,2968084,Pesos,4161419,0,0,01-03-2022,Indefinida,1206
PLANTA,Administrativo,***,***,***,22,Sin Información,SECRETARIA DOCENTE,RM,335024,Pesos,1278207,0,0,01-10-2011,Indefinida,1501
PLANTA,Profesional,***,***,***,17,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,2082348,Pesos,3918986,0,0,01-04-2018,Indefinida,1501
PLANTA,Profesional,***,***,***,17,Profesor De Estado,Diseñador Instruccional,RM,976368,Pesos,1833583,0,0,01-10-2014,Indefinida,1213
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,1223685,Pesos,2676188,121242,0,01-08-2015,Indefinida,1501
PLANTA,Administrativo,***,***,***,18,Sin Información,COORDINADOR ADMINISTRATIVO,RM,449248,Pesos,1344288,0,0,01-08-2018,Indefinida,1213
PLANTA,Auxiliar,***,***,***,19,Sin Información,AUXILIAR,RM,157415,Pesos,1408357,0,0,15-09-1989,Indefinida,1206
PLANTA,Profesional,***,***,***,17,Nutricionista,NUTRICIONISTA,RM,761773,Pesos,2379436,0,52904,01-12-1999,Indefinida,1501
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE TECNICO DE FARMACIA,RM,215345,Pesos,1394643,0,127680,01-01-2000,Indefinida,1501
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR DE ENFERMERIA,RM,134985,Pesos,1858798,0,173140,01-03-2001,Indefinida,1501
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,640126,Pesos,1331226,0,0,01-09-1989,Indefinida,1210
PLANTA,Directivo,***,***,***,04,Ingeniero Civil Industrial,DIRECTIVO,RM,3084106,Pesos,5062170,0,0,01-07-2022,Indefinida,1107
PLANTA,Administrativo,***,***,***,10,Sin Información,ADMINISTRATIVO,RM,874879,Pesos,1879963,0,0,01-04-2010,Indefinida,1101
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,740066,Pesos,1431887,0,0,30-12-1992,Indefinida,1208
PLANTA,Administrativo,***,***,***,18,Sin Información,Secretaria de Dirección,RM,668341,Pesos,1872381,0,0,01-08-2018,Indefinida,1213
PLANTA,Administrativo,***,***,***,15,Sin Información,SECRETARIA DE DEPARTAMENTO O DIRECCION,RM,769737,Pesos,1525750,0,0,01-05-2001,Indefinida,1203
PLANTA,Profesional,***,***,***,12,Sin Información,PROFESIONAL,RM,549086,Pesos,2042565,0,0,01-09-1989,Indefinida,1206
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1828066,Pesos,3806130,0,0,01-03-2022,Indefinida,1203
PLANTA,Administrativo,***,***,***,12,Sin Información,ADMINISTRATIVO,RM,1114947,Pesos,2011625,0,0,01-01-2001,Indefinida,1701
PLANTA,Académico,***,***,***,01,Doctor,Prof. Asociado,RM,573556,Pesos,839971,0,0,01-01-2018,Indefinida,1214
PLANTA,Técnico,***,***,***,14,Sin Información,Técnico Audiovisual,RM,522542,Pesos,1579879,0,0,01-10-2014,Indefinida,1213
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,2139874,Pesos,5583803,0,0,01-07-2021,Indefinida,1204
PLANTA,Académico,***,***,***,07,Magíster,Prof. Asociado,RM,822961,Pesos,2587352,0,0,01-10-2007,Indefinida,1202
PLANTA,Administrativo,***,***,***,17,Sin Información,Secretaria de Dirección,RM,347209,Pesos,1279341,0,0,01-10-2014,Indefinida,1213
PLANTA,Académico,***,***,***,09,Diseñador con mención Textil,Prof. Adjunto,RM,282412,Pesos,1098097,0,0,01-12-1990,Indefinida,1202
PLANTA,Administrativo,***,***,***,17,Sin Información,SECRETARIA DE SECCION O SERVICIO,RM,601910,Pesos,1276911,0,0,01-03-2005,Indefinida,1212
PLANTA,Académico,***,***,***,04,Especialista,Prof. Asociado,RM,472683,Pesos,1268750,0,0,01-12-2000,Indefinida,1501
PLANTA,Profesional,***,***,***,17,Administrador Publico,ADMINISTRADOR PUBLICO,RM,2850440,Pesos,3994726,0,0,01-08-2015,Indefinida,1501
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,147492,Pesos,505808,0,0,01-10-2021,Indefinida,1212
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,1813260,Pesos,3755104,0,0,01-09-2021,Indefinida,1201
PLANTA,Administrativo,***,***,***,17,Sin Información,Cajero,RM,347964,Pesos,1299163,0,0,01-10-2014,Indefinida,1213
PLANTA,Administrativo,***,***,***,13,Sin Información,ADMINISTRATIVO,RM,1636230,Pesos,2483260,0,0,01-01-2018,Indefinida,1301
PLANTA,Administrativo,***,***,***,20,Administrativa,ENCARGADO OFICINA DE CONVENIOS,RM,614743,Pesos,1184633,0,0,01-01-2010,Indefinida,1209
PLANTA,Administrativo,***,***,***,10,Secretaria Bilingue,ADMINISTRATIVO,RM,866898,Pesos,2223103,0,0,01-10-2014,Indefinida,1206
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1897191,Pesos,3875255,0,0,01-04-2016,Indefinida,1203
PLANTA,Profesional,***,***,***,12,Profesor De Matematicas,Profesional Docente,RM,0,Pesos,1211741,0,0,01-03-2003,Indefinida,1402
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,378060,Pesos,1457366,0,121600,01-01-1987,Indefinida,1501
PLANTA,Administrativo,***,***,***,18,Sin Información,Secretario Docente,RM,433024,Pesos,1348066,0,0,01-10-2014,Indefinida,1213
PLANTA,Técnico,***,***,***,15,Sin Información,Técnico de Laboratorio,RM,539203,Pesos,1552347,0,0,01-10-2014,Indefinida,1213
PLANTA,Auxiliar,***,***,***,21,Sin Información,Auxiliar General,RM,340936,Pesos,1136802,0,0,01-10-2014,Indefinida,1213
PLANTA,Administrativo,***,***,***,18,Sin Información,ANALISTA DE PERSONAL,RM,611573,Pesos,1899089,0,0,01-09-1986,Indefinida,1501
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,134973,Pesos,1012428,0,86560,01-04-2018,Indefinida,1501
PLANTA,Académico,***,***,***,07,Especialista,Prof. Asociado,RM,235857,Pesos,689996,0,0,01-12-2016,Indefinida,1209
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE DIETETICA PERIFERICO,RM,330320,Pesos,1287435,0,108200,01-12-1999,Indefinida,1501
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE TECNICO CENTRO IMAGENOLOGIA,RM,505855,Pesos,1762366,0,108200,01-04-2018,Indefinida,1501
PLANTA,Profesional,***,***,***,12,Profesor De Educacion Fisica,Profesor L.E.M.S.(Media),RM,808640,Pesos,2515229,0,0,01-03-2015,Indefinida,1402
PLANTA,Académico,***,***,***,06,Doctor,Prof. Asociado,RM,1666034,Pesos,2929786,0,0,03-01-2023,Indefinida,1212
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,1342259,Pesos,3050295,0,0,01-12-2021,Indefinida,1208
PLANTA,Administrativo,***,***,***,12,Sin Información,ADMINISTRATIVO,RM,709098,Pesos,1605776,0,0,01-06-2013,Indefinida,1201
PLANTA,Administrativo,***,***,***,15,Sin Información,ADMINISTRATIVO CONTABLE,RM,585478,Pesos,1341491,0,0,01-10-1997,Indefinida,1204
PLANTA,Académico,***,***,***,02,Especialista,Prof. Asistente,RM,444534,Pesos,710114,0,0,01-09-2005,Indefinida,1214
PLANTA,Directivo,***,***,***,04,Doctor,DIRECTOR DE ESCUELA,RM,3071541,Pesos,5049605,0,0,01-04-2023,Indefinida,1208
PLANTA,Administrativo,***,***,***,14,Sin Información,ADMINISTRATIVO,RM,1296708,Pesos,2346914,0,0,01-10-2014,Indefinida,1206
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,1431775,Pesos,3169885,27555,0,01-04-2018,Indefinida,1501
PLANTA,Administrativo,***,***,***,15,Sin Información,ADMINISTRATIVO,RM,990645,Pesos,1976721,0,0,01-11-2009,Indefinida,1210
PLANTA,Administrativo,***,***,***,11,Sin Información,ADMINISTRATIVO,RM,462618,Pesos,1414599,0,0,01-09-1989,Indefinida,1216
PLANTA,Académico,***,***,***,04,Especialidad Médica u Odontológica,Prof. Asociado,RM,1019417,Pesos,3610396,0,0,01-10-1986,Indefinida,1501
PLANTA,Directivo,***,***,***,04,Ingeniero Civil Mecanico,DIRECTIVO,RM,3614118,Pesos,5842182,0,0,01-05-2019,Indefinida,1109
PLANTA,Directivo,***,***,***,03,Arquitecto,DECANO,RM,6438667,Pesos,8534215,0,0,03-07-2018,Indefinida,1201
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1721548,Pesos,3699612,0,0,01-05-2023,Indefinida,1209
PLANTA,Auxiliar,***,***,***,23,Sin Información,Auxiliar General,RM,233135,Pesos,971902,0,0,01-11-2008,Indefinida,1213
PLANTA,Técnico,***,***,***,16,Sin Información,TÉCNICO,RM,680010,Pesos,1644745,0,0,03-03-2010,Indefinida,1206
PLANTA,Administrativo,***,***,***,13,Sin Información,ADMINISTRATIVO,RM,964301,Pesos,1811331,0,0,01-04-2002,Indefinida,1216
PLANTA,Profesional,***,***,***,17,Sin Información,TECNOLOGO MEDICO LABORATORIO,RM,647347,Pesos,2530845,0,39678,01-10-1995,Indefinida,1501
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR GENERAL DE PABELLONES,RM,191565,Pesos,1447785,81180,48705,01-11-1995,Indefinida,1501
PLANTA,Administrativo,***,***,***,17,Sin Información,ADMINISTRATIVO,RM,52505,Pesos,1572191,0,172500,01-06-1989,Indefinida,1501
PLANTA,Auxiliar,***,***,***,20,Sin Información,AUXILIAR,RM,406711,Pesos,996536,0,0,01-03-1992,Indefinida,1203
PLANTA,Académico,***,***,***,01,Licenciado,Prof. Asociado,RM,1500783,Pesos,3296898,0,0,01-10-2014,Indefinida,1208
PLANTA,Auxiliar,***,***,***,21,Sin Información,Auxiliar General,RM,210620,Pesos,1006486,0,0,01-11-2008,Indefinida,1213
PLANTA,Administrativo,***,***,***,13,Sin Información,Secretaria de Dirección,RM,547853,Pesos,2364407,0,0,04-09-1989,Indefinida,1213
PLANTA,Auxiliar,***,***,***,23,Sin Información,Auxiliar General,RM,165969,Pesos,904736,0,0,01-01-2001,Indefinida,1213
PLANTA,Directivo,***,***,***,04,Sociologo,DIRECTOR(A) DE IGUALDAD DE GENERO,RM,1860503,Pesos,3348943,0,0,01-03-2018,Indefinida,1101
PLANTA,Directivo,***,***,***,04,Ingeniero Comercial,DIRECTIVO,RM,1671104,Pesos,3649168,0,0,01-04-2007,Indefinida,1501
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,2737875,Pesos,6098802,0,0,01-12-2011,Indefinida,1206
PLANTA,Académico,***,***,***,01,Especialista,Prof. Asociado,RM,567331,Pesos,837915,0,0,01-10-2020,Indefinida,1214
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,999855,Pesos,2425716,0,0,01-10-1995,Indefinida,1501
PLANTA,Académico,***,***,***,01,Doctor,Prof. Asociado,RM,1360690,Pesos,2849147,0,0,01-10-2008,Indefinida,1213
PLANTA,Académico,***,***,***,06,Magíster,Prof. Asociado,RM,549004,Pesos,1217238,0,0,01-04-2013,Indefinida,1201
PLANTA,Administrativo,***,***,***,10,Sin Información,ADMINISTRATIVO DOCENTE,RM,818373,Pesos,1823457,0,0,01-11-2003,Indefinida,1211
PLANTA,Administrativo,***,***,***,16,Sin Información,ADMINISTRATIVO,RM,122931,Pesos,1747196,0,0,01-10-2014,Indefinida,1206
PLANTA,Académico,***,***,***,05,Especialidad Médica u Odontológica,Instructor,RM,560494,Pesos,3665949,0,0,01-11-1992,Indefinida,1501
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1867163,Pesos,3845227,0,0,01-08-2023,Indefinida,1302
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,134978,Pesos,913923,0,108200,01-04-2018,Indefinida,1501
PLANTA,Administrativo,***,***,***,16,Sin Información,ADMINISTRATIVO,RM,297131,Pesos,1221405,0,0,11-06-1991,Indefinida,1206
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,1223690,Pesos,3175161,0,59517,01-08-2015,Indefinida,1501
PLANTA,Académico,***,***,***,06,Doctor,Prof. Asociado,RM,1665452,Pesos,3498435,0,0,01-03-2016,Indefinida,1204
PLANTA,Profesional,***,***,***,13,Enfermera,Enfermera,RM,1306356,Pesos,3042304,0,0,03-04-2008,Indefinida,1501
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR GENERAL DE PABELLONES,RM,288234,Pesos,1447238,54120,48705,01-11-1995,Indefinida,1501
PLANTA,Administrativo,***,***,***,15,Sin Información,Administrativo de Unidad,RM,551761,Pesos,1564905,0,0,02-01-2006,Indefinida,1213
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,468468,Pesos,1171937,0,0,01-12-1993,Indefinida,1205
PLANTA,Técnico,***,***,***,17,Sin Información,TÉCNICO,RM,693969,Pesos,1488452,0,0,01-09-1989,Indefinida,1206
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE TECNICO DE LABORATORIO,RM,354903,Pesos,1559325,0,121600,03-04-2006,Indefinida,1501
PLANTA,Administrativo,***,***,***,25,Sin Información,CAJERO ADMISIONISTA,RM,474792,Pesos,1285250,0,0,01-04-2018,Indefinida,1501
PLANTA,Directivo,***,***,***,04,Ingeniero Agronomo,Secretario de Estudios,RM,1198384,Pesos,3176448,0,0,01-01-2020,Indefinida,1204
PLANTA,Administrativo,***,***,***,12,Sin Información,Administrativo de Unidad,RM,894679,Pesos,2333801,0,0,01-03-2007,Indefinida,1213
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE DIETETICA PERIFERICO,RM,330320,Pesos,1132275,0,81175,01-10-2011,Indefinida,1501
PLANTA,Profesional,***,***,***,17,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,1695815,Pesos,3096976,0,0,01-04-2018,Indefinida,1501
PLANTA,Técnico,***,***,***,23,Sin Información,AYUDANTE DE ENFERMERIA ESPECIALIZADO,RM,85606,Pesos,1495400,45600,36480,01-09-1989,Indefinida,1501
PLANTA,Profesional,***,***,***,17,Sin Información,MATRONA,RM,567737,Pesos,2892864,0,176320,01-05-1996,Indefinida,1501
PLANTA,Auxiliar,***,***,***,23,Sin Información,Auxiliar General,RM,246563,Pesos,985330,0,0,01-11-2008,Indefinida,1213
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1286690,Pesos,3424459,0,0,01-08-1990,Indefinida,1301
PLANTA,Auxiliar,***,***,***,22,Sin Información,AUXILIAR,RM,435305,Pesos,944667,0,0,01-04-2018,Indefinida,1202
PLANTA,Administrativo,***,***,***,23,Sin Información,SECRETARIA DE SECCION,RM,279366,Pesos,1072057,0,0,01-08-2015,Indefinida,1501
PLANTA,Administrativo,***,***,***,14,Sin Información,Secretaria de Dirección,RM,490015,Pesos,2053819,0,0,01-11-1996,Indefinida,1213
PLANTA,Técnico,***,***,***,19,Sin Información,Técnico de Laboratorio,RM,331864,Pesos,1191895,0,0,01-06-2013,Indefinida,1213
PLANTA,Auxiliar,***,***,***,20,Sin Información,AUXILIAR,RM,605387,Pesos,1213831,0,0,01-10-1992,Indefinida,1205
PLANTA,Administrativo,***,***,***,14,Sin Información,Secretaria Administrativa,RM,308252,Pesos,1471299,0,0,01-08-2002,Indefinida,1213
PLANTA,Técnico,***,***,***,18,Sin Información,Soporte Informático,RM,574664,Pesos,1469704,0,0,01-10-2014,Indefinida,1213
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,2508981,Pesos,4161420,0,0,01-07-2003,Indefinida,1206
PLANTA,Profesional,***,***,***,11,Ingeniero Civil,PROFESIONAL,RM,4115282,Pesos,7190290,0,0,01-10-2014,Indefinida,1206
PLANTA,Profesional,***,***,***,17,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,2082348,Pesos,3892419,0,6613,01-04-2018,Indefinida,1501
PLANTA,Directivo,***,***,***,04,Economista,DIRECTIVO,RM,1946591,Pesos,3924655,0,0,01-05-2020,Indefinida,1403
PLANTA,Directivo,***,***,***,04,Abogado,DIRECTIVO,RM,2981632,Pesos,4959696,0,0,01-04-2023,Indefinida,1101
PLANTA,Técnico,***,***,***,23,Sin Información,OPERADOR MAQUINAS ESTERILIZACION,RM,91414,Pesos,1271263,0,0,11-06-1991,Indefinida,1501
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,129646,Pesos,361121,0,0,01-03-2021,Indefinida,1209
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR,RM,584475,Pesos,1877164,0,0,01-06-1989,Indefinida,1501
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE DIETETICA PERIFERICO,RM,330317,Pesos,1358180,0,155856,01-04-2008,Indefinida,1501
PLANTA,Académico,***,***,***,06,Doctor,Prof. Asociado,RM,1096803,Pesos,2929786,0,0,01-09-2023,Indefinida,1212
PLANTA,Auxiliar,***,***,***,20,Educacion,AUXILIAR,RM,626372,Pesos,1196262,0,0,01-09-1999,Indefinida,1302
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,2508981,Pesos,4161420,0,0,01-01-2006,Indefinida,1206
PLANTA,Académico,***,***,***,02,Magíster,Prof. Asistente,RM,421663,Pesos,683075,0,0,01-09-2013,Indefinida,1214
PLANTA,Administrativo,***,***,***,11,Sin Información,SECRETARIA DE DEPARTAMENTO O DIVISION,RM,1163666,Pesos,2112966,0,0,01-03-2005,Indefinida,1211
PLANTA,Administrativo,***,***,***,15,Sin Información,ADMINISTRATIVO,RM,597494,Pesos,1353507,0,0,01-12-2023,Indefinida,1208
PLANTA,Administrativo,***,***,***,18,Sin Información,ADMINISTRATIVO,RM,787513,Pesos,1425422,0,0,01-12-2023,Indefinida,1208
PLANTA,Directivo,***,***,***,04,Magíster,DIRECTIVO,RM,4079112,Pesos,6057176,0,0,21-07-2014,Indefinida,1103
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1712862,Pesos,3986939,0,0,01-05-2006,Indefinida,1209
PLANTA,Técnico,***,***,***,16,Sin Información,TÉCNICO,RM,1041664,Pesos,1775377,0,0,01-08-1992,Indefinida,1211
PLANTA,Directivo,***,***,***,04,Magíster,JEFE UNIDAD,RM,4589961,Pesos,6568025,0,0,01-05-2015,Indefinida,1205
PLANTA,Académico,***,***,***,04,Doctor,Prof.Titular,RM,1395323,Pesos,5715187,0,0,01-09-2012,Indefinida,1301
PLANTA,Auxiliar,***,***,***,25,Sin Información,AUXILIAR GENERAL DE ASEO,RM,57698,Pesos,789515,54120,16235,01-04-2018,Indefinida,1501
PLANTA,Auxiliar,***,***,***,25,Sin Información,Auxiliar Especializado,RM,289158,Pesos,977111,0,0,01-08-2002,Indefinida,1213
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,1631463,Pesos,3283902,0,0,01-08-2019,Indefinida,1201
PLANTA,Administrativo,***,***,***,16,Sin Información,SECRETARIA DOCENTE,RM,669487,Pesos,1383822,0,0,01-03-2015,Indefinida,1217
PLANTA,Académico,***,***,***,09,Magíster,Prof. Asistente,RM,866907,Pesos,2436903,0,0,01-01-1998,Indefinida,1213
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,155259,Pesos,1432856,0,86560,01-09-1995,Indefinida,1501
PLANTA,Profesional,***,***,***,15,Traductor Inglés-Español,PROFESIONAL,RM,675730,Pesos,1644313,0,0,01-04-2015,Indefinida,1103
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE ENFERMERIA GENERAL,RM,405717,Pesos,1413691,0,108200,01-12-1999,Indefinida,1501
PLANTA,Académico,***,***,***,06,Doctor,Prof. Asociado,RM,1118413,Pesos,2951396,0,0,01-04-2020,Indefinida,1212
PLANTA,Académico,***,***,***,07,Doctor,Prof. Asociado,RM,1510032,Pesos,3162471,0,0,01-03-2015,Indefinida,1209
PLANTA,Profesional,***,***,***,14,Magíster,BIBLIOTECARIA,RM,516232,Pesos,1545997,0,0,01-08-2009,Indefinida,1201
PLANTA,Académico,***,***,***,05,Doctor,Prof.Titular,RM,2737875,Pesos,6576802,0,0,01-03-1995,Indefinida,1206
PLANTA,Profesional,***,***,***,17,Enfermera,Enfermera,RM,311110,Pesos,2802638,0,0,01-04-1997,Indefinida,1501
PLANTA,Técnico,***,***,***,25,Sin Información,AYUDANTE DE ENFERMERIA,RM,280241,Pesos,1218997,0,0,01-03-2001,Indefinida,1501
PLANTA,Técnico,***,***,***,18,Sin Información,TÉCNICO,RM,974497,Pesos,1627924,0,0,01-09-1989,Indefinida,1202
PLANTA,Profesional,***,***,***,17,Tecnólogo Medico,TECNOLOGO MEDICO RAYOS,RM,2082348,Pesos,5859720,0,0,01-04-2018,Indefinida,1501
PLANTA,Administrativo,***,***,***,11,Secretaria Administrativa,SECRETARIA DOCENTE,RM,707585,Pesos,1674316,0,0,01-08-1999,Indefinida,1213
